   3.8925258e+01  -9.3474876e+01
   3.8475597e+01  -9.3556395e+01
   3.8025936e+01  -9.3636112e+01
   3.7576275e+01  -9.3714070e+01
   3.8925258e+01  -9.2896870e+01
   3.8475597e+01  -9.2982013e+01
   3.8025936e+01  -9.3065273e+01
   3.7576275e+01  -9.3146696e+01
   3.8925258e+01  -9.2318865e+01
   3.8475597e+01  -9.2407630e+01
   3.8025936e+01  -9.2494433e+01
   3.7576275e+01  -9.2579321e+01
   3.8925258e+01  -9.1740859e+01
   3.8475597e+01  -9.1833248e+01
   3.8025936e+01  -9.1923594e+01
   3.7576275e+01  -9.2011946e+01
   3.8925258e+01  -9.1162854e+01
   3.8475597e+01  -9.1258865e+01
   3.8025936e+01  -9.1352754e+01
   3.7576275e+01  -9.1444572e+01
